seed,summary_type,config_branch,model_variant,attack_variant,threshold,config_label,mode,purification_operator,purification_threshold,certificate_report_strategy,adaptive_profile,p_delete,p_add,max_additions,evaluated_nodes,purified_plain_correct_fraction,correct_fraction,abstained_fraction,correct_abstained_fraction,correct_zero_radius_fraction,positive_certified_fraction,max_reported_radius,mean_pA_lower,mean_lower_margin,mean_purified_confidence,mean_purified_margin,mean_target_degree,mean_resolved_p_delete,mean_resolved_p_add,mean_resolved_max_additions,failure_reason_counts
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,balanced-sparse-0.2-degree-adaptive,sparse-edge-flip,jaccard,0.01,rest,degree,0.2,0.2,160,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0,0.772554912874091,0.5451098257481816,0.39870413144429523,0.23807797332604727,2.4166666666666665,0.15166666666666664,0.13583333333333333,108.66666666666667,prediction-incorrect:8; zero-radius:4
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,symmetric-0.3-cosine-top2,symmetric-edge-flip,cosine,0.01,top2,,0.3,0.3,160,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,4,0.8915002161677044,0.7830004323354087,0.39870413144429523,0.23807797332604727,2.4166666666666665,0.29999999999999993,0.29999999999999993,160.0,positive-radius:4; prediction-incorrect:8
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,balanced-sparse-0.2,sparse-edge-flip,jaccard,0.02,rest,,0.2,0.2,160,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.08333333333333333,0.25,1,0.8299735543712328,0.6599471087424659,0.39870413144429523,0.23807797332604727,2.4166666666666665,0.19999999999999998,0.19999999999999998,160.0,positive-radius:3; prediction-incorrect:8; zero-radius:1
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,symmetric-0.2,symmetric-edge-flip,jaccard,0.02,rest,,0.2,0.2,160,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.08333333333333333,0.25,1,0.8366602699265769,0.6733205398531541,0.39870413144429523,0.23807797332604727,2.4166666666666665,0.19999999999999998,0.19999999999999998,160.0,positive-radius:3; prediction-incorrect:8; zero-radius:1
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,symmetric-0.3,symmetric-edge-flip,jaccard,0.02,rest,,0.3,0.3,160,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,4,0.8922414075632656,0.7844828151265314,0.398704136411349,0.23807797705133757,2.4166666666666665,0.29999999999999993,0.29999999999999993,160.0,positive-radius:4; prediction-incorrect:8
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,symmetric-0.3-top2,symmetric-edge-flip,jaccard,0.02,top2,,0.3,0.3,160,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,4,0.8968688719143277,0.7937377438286553,0.39870413144429523,0.23807797332604727,2.4166666666666665,0.29999999999999993,0.29999999999999993,160.0,positive-radius:4; prediction-incorrect:8
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,symmetric-0.3-degree-adaptive,symmetric-edge-flip,jaccard,0.02,rest,degree,0.3,0.3,160,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.08333333333333333,0.25,1,0.85144444992678,0.7028888998535602,0.39870413144429523,0.23807797332604727,2.4166666666666665,0.2275,0.2275,108.66666666666667,positive-radius:3; prediction-incorrect:8; zero-radius:1
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,balanced-sparse-0.2-degree-adaptive,sparse-edge-flip,jaccard,0.02,rest,degree,0.2,0.2,160,12,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.3333333333333333,0.0,0,0.7800991398914007,0.5601982797828015,0.398704136411349,0.23807797705133757,2.4166666666666665,0.15166666666666664,0.13583333333333333,108.66666666666667,prediction-incorrect:8; zero-radius:4
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,symmetric-0.3-cosine-top2,symmetric-edge-flip,cosine,0.02,top2,,0.3,0.3,160,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,4,0.8895955908269352,0.7791911816538702,0.39870413144429523,0.23807797580957413,2.4166666666666665,0.29999999999999993,0.29999999999999993,160.0,positive-radius:4; prediction-incorrect:8
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,balanced-sparse-0.2,sparse-edge-flip,jaccard,0.05,rest,,0.2,0.2,160,12,0.75,0.3333333333333333,0.0,0.0,0.08333333333333333,0.25,1,0.8472971533032755,0.6945943066065509,0.3674538532892863,0.19552293668190637,2.0,0.19999999999999998,0.19999999999999998,160.0,positive-radius:3; prediction-incorrect:8; zero-radius:1
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,symmetric-0.2,symmetric-edge-flip,jaccard,0.05,rest,,0.2,0.2,160,12,0.75,0.3333333333333333,0.0,0.0,0.08333333333333333,0.25,1,0.834160747850886,0.6683214957017722,0.3674538532892863,0.19552293419837952,2.0,0.19999999999999998,0.19999999999999998,160.0,positive-radius:3; prediction-incorrect:8; zero-radius:1
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,symmetric-0.3,symmetric-edge-flip,jaccard,0.05,rest,,0.3,0.3,160,12,0.75,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,4,0.90021453237603,0.8004290647520597,0.3674538532892863,0.19552293668190637,2.0,0.29999999999999993,0.29999999999999993,160.0,positive-radius:4; prediction-incorrect:8
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,symmetric-0.3-top2,symmetric-edge-flip,jaccard,0.05,top2,,0.3,0.3,160,12,0.75,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,4,0.8949128522133587,0.789825704426718,0.3674538532892863,0.19552293668190637,2.0,0.29999999999999993,0.29999999999999993,160.0,positive-radius:4; prediction-incorrect:8
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,symmetric-0.3-degree-adaptive,symmetric-edge-flip,jaccard,0.05,rest,degree,0.3,0.3,160,12,0.75,0.3333333333333333,0.0,0.0,0.08333333333333333,0.25,1,0.8424317854959371,0.6848635709918739,0.3674538532892863,0.19552293668190637,2.0,0.22375,0.22375,106.66666666666667,positive-radius:3; prediction-incorrect:8; zero-radius:1
7,fixed-config,mainline,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,balanced-sparse-0.2-degree-adaptive,sparse-edge-flip,jaccard,0.05,rest,degree,0.2,0.2,160,12,0.75,0.3333333333333333,0.08333333333333333,0.0,0.3333333333333333,0.0,0,0.7734778166371785,0.5469556332743569,0.36745384832223255,0.19552293295661607,2.0,0.14916666666666664,0.13333333333333333,106.66666666666667,prediction-incorrect:8; zero-radius:4
