seed,summary_type,config_branch,model_variant,attack_variant,threshold,config_label,mode,purification_operator,purification_threshold,certificate_report_strategy,adaptive_profile,p_delete,p_add,max_additions,evaluated_nodes,purified_plain_correct_fraction,correct_fraction,abstained_fraction,correct_abstained_fraction,correct_zero_radius_fraction,positive_certified_fraction,max_reported_radius,mean_pA_lower,mean_lower_margin,mean_purified_confidence,mean_purified_margin,mean_target_degree,mean_resolved_p_delete,mean_resolved_p_add,mean_resolved_max_additions,failure_reason_counts
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.01,rest,,0.02,1e-05,96,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9586658186499903,0.9173316372999811,0.38296686857938766,0.2170385423426827,3.25,0.019999999999999997,1e-05,96.0,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.01,rest,,0.05,2e-05,160,12,0.5,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,1,0.9375413738149118,0.8750827476298236,0.38296686857938766,0.21703854110091925,3.25,0.049999999999999996,2e-05,160.0,positive-radius:4; prediction-incorrect:6; zero-radius:2
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.02,rest,,0.01,5e-06,64,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.968287106063463,0.9365742121269268,0.38296686361233395,0.2170385386173924,3.25,0.009999999999999998,5e-06,64.0,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.02,rest,,0.02,1e-05,96,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9636059460017483,0.927211892003497,0.38296686361233395,0.21703853737562895,3.25,0.019999999999999997,1e-05,96.0,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.02,rest,,0.05,2e-05,160,12,0.5,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,1,0.9343463365786918,0.8686926731573839,0.38296687106291455,0.2170385435844461,3.25,0.049999999999999996,2e-05,160.0,positive-radius:2; prediction-incorrect:6; zero-radius:4
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.05,rest,,0.01,5e-06,64,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9630878347718941,0.9261756695437885,0.30350373437007266,0.12668769247829914,2.3333333333333335,0.009999999999999998,5e-06,64.0,prediction-incorrect:4; zero-radius:8
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.05,rest,,0.02,1e-05,96,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9576100622245698,0.91522012444914,0.30350373685359955,0.12668769682447115,2.3333333333333335,0.019999999999999997,1e-05,96.0,prediction-incorrect:4; zero-radius:8
99,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.05,rest,,0.05,2e-05,160,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.4166666666666667,0.25,1,0.926553157371249,0.8531063147424982,0.30350373685359955,0.1266876980662346,2.3333333333333335,0.049999999999999996,2e-05,160.0,positive-radius:3; prediction-incorrect:4; zero-radius:5
99,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.01,rest,,0.01,5e-06,64,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9680072501729314,0.9360145003458634,0.38296686112880707,0.2170385361338655,3.25,0.009999999999999998,5e-06,64.0,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.01,rest,,0.02,1e-05,96,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9576245052814217,0.9152490105628438,0.38296686361233395,0.21703853737562895,3.25,0.019999999999999997,1e-05,96.0,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.01,rest,,0.05,2e-05,160,12,0.5,0.5,0.0,0.0,0.25,0.25,1,0.9352654807175232,0.8705309614350466,0.38296686361233395,0.21703853737562895,3.25,0.049999999999999996,2e-05,160.0,positive-radius:3; prediction-incorrect:6; zero-radius:3
99,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.02,rest,,0.01,5e-06,64,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.9683413858535896,0.9366827717071801,0.38296686361233395,0.21703853737562895,3.25,0.009999999999999998,5e-06,64.0,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.02,rest,,0.02,1e-05,96,12,0.5,0.5,0.0,0.0,0.5,0.0,0,0.958566923923364,0.9171338478467282,0.38296686112880707,0.2170385361338655,3.25,0.019999999999999997,1e-05,96.0,prediction-incorrect:6; zero-radius:6
99,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.02,rest,,0.05,2e-05,160,12,0.5,0.5,0.0,0.0,0.25,0.25,1,0.9366945939713731,0.8733891879427461,0.38296686361233395,0.21703853737562895,3.25,0.049999999999999996,2e-05,160.0,positive-radius:3; prediction-incorrect:6; zero-radius:3
99,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,jaccard,0.05,rest,,0.01,5e-06,64,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.964588709829172,0.9291774196583442,0.30350373685359955,0.12668769682447115,2.3333333333333335,0.009999999999999998,5e-06,64.0,prediction-incorrect:4; zero-radius:8
99,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,jaccard,0.05,rest,,0.02,1e-05,96,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9515480692140628,0.9030961384281259,0.30350373437007266,0.12668769372006258,2.3333333333333335,0.019999999999999997,1e-05,96.0,prediction-incorrect:4; zero-radius:8
99,fixed-config,ablation,purification-aware-symmetric-finetune,purification-aware-symmetric-finetune,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,jaccard,0.05,rest,,0.05,2e-05,160,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.4166666666666667,0.25,1,0.9292628882469742,0.8585257764939483,0.30350373685359955,0.12668769682447115,2.3333333333333335,0.049999999999999996,2e-05,160.0,positive-radius:3; prediction-incorrect:4; zero-radius:5
