seed,summary_type,config_branch,model_variant,attack_variant,threshold,config_label,mode,p_delete,p_add,max_additions,evaluated_nodes,purified_plain_correct_fraction,correct_fraction,abstained_fraction,correct_abstained_fraction,correct_zero_radius_fraction,positive_certified_fraction,max_reported_radius,mean_pA_lower,mean_lower_margin,failure_reason_counts
7,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9680401172268085,0.936080234453617,prediction-incorrect:4; zero-radius:8
7,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9612851385958797,0.9225702771917597,prediction-incorrect:4; zero-radius:8
7,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,1,0.9417828091133101,0.8835656182266206,positive-radius:4; prediction-incorrect:4; zero-radius:4
7,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.75,0.75,0.0,0.0,0.75,0.0,0,0.9638217115477725,0.9276434230955451,prediction-incorrect:3; zero-radius:9
7,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.75,0.75,0.0,0.0,0.75,0.0,0,0.9523971062058649,0.9047942124117302,prediction-incorrect:3; zero-radius:9
7,fixed-config,ablation,clean-warmstart-symmetric-finetune,clean-warmstart-symmetric-finetune,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.75,0.75,0.0,0.0,0.5833333333333334,0.16666666666666666,1,0.9303443070973589,0.8606886141947175,positive-radius:2; prediction-incorrect:3; zero-radius:7
42,fixed-config,ablation,clean-training,clean-training,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0,0.9672604339503795,0.9345208679007592,prediction-incorrect:2; zero-radius:9
42,fixed-config,ablation,clean-training,clean-training,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0,0.9597268214778367,0.919453642955673,prediction-incorrect:2; zero-radius:9
42,fixed-config,ablation,clean-training,clean-training,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.6363636363636364,0.18181818181818182,1,0.9344598820376308,0.8689197640752614,positive-radius:2; prediction-incorrect:2; zero-radius:7
42,fixed-config,ablation,clean-training,clean-training,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0,0.9689742766239484,0.937948553247897,prediction-incorrect:2; zero-radius:9
42,fixed-config,ablation,clean-training,clean-training,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0,0.9573129366064116,0.9146258732128234,prediction-incorrect:2; zero-radius:9
42,fixed-config,ablation,clean-training,clean-training,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.5454545454545454,0.2727272727272727,1,0.9353140026862051,0.8706280053724105,positive-radius:3; prediction-incorrect:2; zero-radius:6
42,fixed-config,ablation,clean-training,clean-training,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0,0.9700920968125867,0.9401841936251731,prediction-incorrect:2; zero-radius:9
42,fixed-config,ablation,clean-training,clean-training,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.8181818181818182,0.0,0,0.9615577393524949,0.9231154787049902,prediction-incorrect:2; zero-radius:9
42,fixed-config,ablation,clean-training,clean-training,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,11,0.8181818181818182,0.8181818181818182,0.0,0.0,0.5454545454545454,0.2727272727272727,1,0.9353383778394839,0.8706767556789682,positive-radius:3; prediction-incorrect:2; zero-radius:6
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0,0.9649681505256517,0.9299363010513035,prediction-incorrect:5; zero-radius:7
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0,0.9566213687204357,0.9132427374408714,prediction-incorrect:5; zero-radius:7
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.25,0.3333333333333333,1,0.9337884097601021,0.8675768195202044,positive-radius:4; prediction-incorrect:5; zero-radius:3
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0,0.9674289100522083,0.9348578201044169,prediction-incorrect:5; zero-radius:7
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0,0.9558999525851707,0.9117999051703415,prediction-incorrect:5; zero-radius:7
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.02,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.5833333333333334,0.5833333333333334,0.0,0.0,0.16666666666666666,0.4166666666666667,1,0.9357747426600382,0.8715494853200765,positive-radius:5; prediction-incorrect:5; zero-radius:2
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.971512448600457,0.943024897200914,prediction-incorrect:4; zero-radius:8
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0,0.9638390528998645,0.9276781057997292,prediction-incorrect:4; zero-radius:8
42,fixed-config,ablation,matched-sparse-noisy-training,matched-sparse-noisy-training,0.05,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.6666666666666666,0.6666666666666666,0.0,0.0,0.4166666666666667,0.25,1,0.9384023267145004,0.876804653429001,positive-radius:3; prediction-incorrect:4; zero-radius:5
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.01,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.75,0.75,0.0,0.0,0.75,0.0,0,0.9686223434551021,0.9372446869102046,prediction-incorrect:3; zero-radius:9
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.01,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.75,0.75,0.0,0.0,0.75,0.0,0,0.9571183964933443,0.9142367929866885,prediction-incorrect:3; zero-radius:9
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.01,legacy-sparse-asym-0.05,sparse-edge-flip,0.05,2e-05,160,12,0.75,0.75,0.0,0.0,0.5833333333333334,0.16666666666666666,1,0.9339659885307472,0.8679319770614944,positive-radius:2; prediction-incorrect:3; zero-radius:7
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,legacy-sparse-asym-0.01,sparse-edge-flip,0.01,5e-06,64,12,0.75,0.75,0.0,0.0,0.75,0.0,0,0.9659729545086991,0.9319459090173982,prediction-incorrect:3; zero-radius:9
42,fixed-config,ablation,balanced-sparse-noisy-training,balanced-sparse-noisy-training,0.02,legacy-sparse-asym-0.02,sparse-edge-flip,0.02,1e-05,96,12,0.75,0.75,0.0,0.0,0.75,0.0,0,0.9587447201427706,0.9174894402855412,prediction-incorrect:3; zero-radius:9
